,StudyID,StudyTitle,StudyAuthors,StudyLoc,lats,longs,Scale,Year,Type_A,Type_B,StudyDesc,Abstract,freeTextLookup
2338,,"Adapting to climate change : lessons learned, work in progress, and proposed next steps for the World Bank in Latin America",World Bank,"Columbian Andes, Colombia",4.710988599999999,-74.072092,6,2005.0,,Regional,No description available,No abstract avialable,No abstract avialable Adapting to climate change lessons learned work in progress and proposed next steps for the World Bank in Latin America World Bank Columbian Andes Colombia
2339,,"Adapting to climate change : lessons learned, work in progress, and proposed next steps for the World Bank in Latin America",World Bank,"Columbian Andes, Colombia",4.710988599999999,-74.072092,6,2005.0,,Regional,No description available,No abstract avialable,No abstract avialable Adapting to climate change lessons learned work in progress and proposed next steps for the World Bank in Latin America World Bank Columbian Andes Colombia
2340,,"Adapting to climate change : lessons learned, work in progress, and proposed next steps for the World Bank in Latin America",World Bank,"Columbian Andes, Colombia",4.710988599999999,-74.072092,6,2005.0,,Regional,No description available,No abstract avialable,No abstract avialable Adapting to climate change lessons learned work in progress and proposed next steps for the World Bank in Latin America World Bank Columbian Andes Colombia
2341,,"Adapting to climate change : lessons learned, work in progress, and proposed next steps for the World Bank in Latin America",World Bank,"Columbian Andes, Colombia",4.710988599999999,-74.072092,6,2005.0,,Regional,No description available,No abstract avialable,No abstract avialable Adapting to climate change lessons learned work in progress and proposed next steps for the World Bank in Latin America World Bank Columbian Andes Colombia
2342,,"Adapting to climate change : lessons learned, work in progress, and proposed next steps for the World Bank in Latin America",World Bank,"Columbian Andes, Colombia",4.710988599999999,-74.072092,6,2005.0,,Regional,No description available,No abstract avialable,No abstract avialable Adapting to climate change lessons learned work in progress and proposed next steps for the World Bank in Latin America World Bank Columbian Andes Colombia
2343,,"Adapting to climate change : lessons learned, work in progress, and proposed next steps for the World Bank in Latin America",World Bank,"Columbian Andes, Colombia",4.710988599999999,-74.072092,6,2005.0,,Regional,No description available,No abstract avialable,No abstract avialable Adapting to climate change lessons learned work in progress and proposed next steps for the World Bank in Latin America World Bank Columbian Andes Colombia
2344,,Adapting to climate change: assessing the World Bank Group experience - phase three of the World Bank Group and climate change,World Bank,"Colombia General, Colombia",4.710988599999999,-74.072092,5,2012.0,,Regional,"Summary of climate adaptation with the World Bank, climate variability, and anticipated adaptation measures. Found overlap with other docs for projects - didn't double list these ",No abstract avialable,No abstract avialable Adapting to climate change assessing the World Bank Group experience phase three of the World Bank Group and climate change World Bank Colombia General Colombia
2345,,Adapting to climate change: assessing the World Bank Group experience - phase three of the World Bank Group and climate change,World Bank,"Colombia General, Colombia",4.710988599999999,-74.072092,5,2012.0,,Regional,"Summary of climate adaptation with the World Bank, climate variability, and anticipated adaptation measures. Found overlap with other docs for projects - didn't double list these ",No abstract avialable,No abstract avialable Adapting to climate change assessing the World Bank Group experience phase three of the World Bank Group and climate change World Bank Colombia General Colombia
2346,,Adapting to climate change: assessing the World Bank Group experience - phase three of the World Bank Group and climate change,World Bank,"Colombia General, Colombia",4.710988599999999,-74.072092,5,2012.0,,Regional,"Summary of climate adaptation with the World Bank, climate variability, and anticipated adaptation measures. Found overlap with other docs for projects - didn't double list these ",No abstract avialable,No abstract avialable Adapting to climate change assessing the World Bank Group experience phase three of the World Bank Group and climate change World Bank Colombia General Colombia
2347,,Adapting to climate change: assessing the World Bank Group experience - phase three of the World Bank Group and climate change,World Bank,"Colombia General, Colombia",4.710988599999999,-74.072092,5,2012.0,,Regional,"Summary of climate adaptation with the World Bank, climate variability, and anticipated adaptation measures. Found overlap with other docs for projects - didn't double list these ",No abstract avialable,No abstract avialable Adapting to climate change assessing the World Bank Group experience phase three of the World Bank Group and climate change World Bank Colombia General Colombia
2348,,Adapting to climate change: assessing the World Bank Group experience - phase three of the World Bank Group and climate change,World Bank,"Colombia General, Colombia",4.710988599999999,-74.072092,5,2012.0,,Regional,"Summary of climate adaptation with the World Bank, climate variability, and anticipated adaptation measures. Found overlap with other docs for projects - didn't double list these ",No abstract avialable,No abstract avialable Adapting to climate change assessing the World Bank Group experience phase three of the World Bank Group and climate change World Bank Colombia General Colombia
2349,,Adapting to climate change: assessing the World Bank Group experience - phase three of the World Bank Group and climate change,World Bank,"Colombia General, Colombia",4.710988599999999,-74.072092,5,2012.0,,Regional,"Summary of climate adaptation with the World Bank, climate variability, and anticipated adaptation measures. Found overlap with other docs for projects - didn't double list these ",No abstract avialable,No abstract avialable Adapting to climate change assessing the World Bank Group experience phase three of the World Bank Group and climate change World Bank Colombia General Colombia
2350,,Adapting to climate change: assessing the World Bank Group experience - phase three of the World Bank Group and climate change,World Bank,"Colombia General, Colombia",4.710988599999999,-74.072092,5,2012.0,,Regional,"Summary of climate adaptation with the World Bank, climate variability, and anticipated adaptation measures. Found overlap with other docs for projects - didn't double list these ",No abstract avialable,No abstract avialable Adapting to climate change assessing the World Bank Group experience phase three of the World Bank Group and climate change World Bank Colombia General Colombia
